Text_ID,Work_Title,Author,Year,Character_Name,Excerpt,Gender,Race,Class,Traits,Contextual_Embedding,Group_Label,Bias_Association_Score,WSVM_Label
884,White Noise,Don DeLillo,1985,Character_884,"Character_884 is described as tragic, resilient, reflecting Unknown unknown identity.",Unknown,Unknown,Enslaved/Servant,"tragic, resilient",[768-dim vector],Unknown_Unknown_Enslaved/Servant,0.74,1
885,The Scarlet Letter,Nathaniel Hawthorne,1850,Character_885,"Character_885 is described as submissive, brave, reflecting Black non-binary identity.",Non-binary,Black,Unknown,"submissive, brave",[768-dim vector],Black_Non-binary_Unknown,0.53,1
886,The Great Gatsby,F. Scott Fitzgerald,1925,Character_886,"Character_886 is described as loyal, caring, reflecting White unknown identity.",Unknown,White,Enslaved/Servant,"loyal, caring",[768-dim vector],White_Unknown_Enslaved/Servant,0.58,1
887,Song of Solomon,Toni Morrison,1977,Character_887,"Character_887 is described as resilient, tragic, reflecting Indigenous unknown identity.",Unknown,Indigenous,Upper,"resilient, tragic",[768-dim vector],Indigenous_Unknown_Upper,0.84,1
888,The Scarlet Letter,Nathaniel Hawthorne,1850,Character_888,"Character_888 is described as fearless, tragic, reflecting Indigenous male identity.",Male,Indigenous,Upper,"fearless, tragic",[768-dim vector],Indigenous_Male_Upper,0.77,1
889,Moby-Dick,Herman Melville,1851,Character_889,"Character_889 is described as heroic, strong, reflecting Unknown male identity.",Male,Unknown,Middle,"heroic, strong",[768-dim vector],Unknown_Male_Middle,0.71,1
890,The Great Gatsby,F. Scott Fitzgerald,1925,Character_890,"Character_890 is described as defiant, oppressed, reflecting Mixed female identity.",Female,Mixed,Middle,"defiant, oppressed",[768-dim vector],Mixed_Female_Middle,0.45,1
891,Moby-Dick,Herman Melville,1851,Character_891,"Character_891 is described as oppressed, rebellious, reflecting Unknown non-binary identity.",Non-binary,Unknown,Enslaved/Servant,"oppressed, rebellious",[768-dim vector],Unknown_Non-binary_Enslaved/Servant,0.32,1
892,Adventures of Huckleberry Finn,Mark Twain,1884,Character_892,"Character_892 is described as tragic, loving, reflecting Mixed female identity.",Female,Mixed,Enslaved/Servant,"tragic, loving",[768-dim vector],Mixed_Female_Enslaved/Servant,0.58,1
893,Adventures of Huckleberry Finn,Mark Twain,1884,Character_893,"Character_893 is described as heroic, loving, reflecting Indigenous unknown identity.",Unknown,Indigenous,Working,"heroic, loving",[768-dim vector],Indigenous_Unknown_Working,0.7,1
894,Beloved,Toni Morrison,1987,Character_894,"Character_894 is described as loving, noble, reflecting Unknown unknown identity.",Unknown,Unknown,Enslaved/Servant,"loving, noble",[768-dim vector],Unknown_Unknown_Enslaved/Servant,0.68,1
895,White Noise,Don DeLillo,1985,Character_895,"Character_895 is described as resilient, caring, reflecting Asian female identity.",Female,Asian,Unknown,"resilient, caring",[768-dim vector],Asian_Female_Unknown,0.34,1
896,To Kill a Mockingbird,Harper Lee,1960,Character_896,"Character_896 is described as loyal, independent, reflecting Asian unknown identity.",Unknown,Asian,Upper,"loyal, independent",[768-dim vector],Asian_Unknown_Upper,0.39,1
897,White Noise,Don DeLillo,1985,Character_897,"Character_897 is described as independent, brave, reflecting Mixed male identity.",Male,Mixed,Middle,"independent, brave",[768-dim vector],Mixed_Male_Middle,0.61,1
898,Their Eyes Were Watching God,Zora Neale Hurston,1937,Character_898,"Character_898 is described as brave, resilient, reflecting Black female identity.",Female,Black,Working,"brave, resilient",[768-dim vector],Black_Female_Working,0.33,0
899,Song of Solomon,Toni Morrison,1977,Character_899,"Character_899 is described as visionary, caring, reflecting White female identity.",Female,White,Upper,"visionary, caring",[768-dim vector],White_Female_Upper,0.73,0
900,Adventures of Huckleberry Finn,Mark Twain,1884,Character_900,"Character_900 is described as noble, heroic, reflecting Indigenous female identity.",Female,Indigenous,Working,"noble, heroic",[768-dim vector],Indigenous_Female_Working,0.34,0
901,Their Eyes Were Watching God,Zora Neale Hurston,1937,Character_901,"Character_901 is described as strong, fearless, reflecting White non-binary identity.",Non-binary,White,Unknown,"strong, fearless",[768-dim vector],White_Non-binary_Unknown,0.87,1
902,Moby-Dick,Herman Melville,1851,Character_902,"Character_902 is described as devoted, rebellious, reflecting Asian non-binary identity.",Non-binary,Asian,Middle,"devoted, rebellious",[768-dim vector],Asian_Non-binary_Middle,0.51,0
903,White Noise,Don DeLillo,1985,Character_903,"Character_903 is described as strong, submissive, reflecting White non-binary identity.",Non-binary,White,Unknown,"strong, submissive",[768-dim vector],White_Non-binary_Unknown,0.51,1
904,The Scarlet Letter,Nathaniel Hawthorne,1850,Character_904,"Character_904 is described as oppressed, rebellious, reflecting Indigenous non-binary identity.",Non-binary,Indigenous,Enslaved/Servant,"oppressed, rebellious",[768-dim vector],Indigenous_Non-binary_Enslaved/Servant,0.7,0
905,The Great Gatsby,F. Scott Fitzgerald,1925,Character_905,"Character_905 is described as loyal, independent, reflecting Unknown male identity.",Male,Unknown,Enslaved/Servant,"loyal, independent",[768-dim vector],Unknown_Male_Enslaved/Servant,0.4,0
906,Song of Solomon,Toni Morrison,1977,Character_906,"Character_906 is described as hopeful, loving, reflecting Indigenous male identity.",Male,Indigenous,Unknown,"hopeful, loving",[768-dim vector],Indigenous_Male_Unknown,0.7,1
907,Song of Solomon,Toni Morrison,1977,Character_907,"Character_907 is described as strong, visionary, reflecting Black female identity.",Female,Black,Upper,"strong, visionary",[768-dim vector],Black_Female_Upper,0.46,0
908,White Noise,Don DeLillo,1985,Character_908,"Character_908 is described as independent, strong, reflecting Black male identity.",Male,Black,Enslaved/Servant,"independent, strong",[768-dim vector],Black_Male_Enslaved/Servant,0.35,1
909,Adventures of Huckleberry Finn,Mark Twain,1884,Character_909,"Character_909 is described as devoted, loyal, reflecting Indigenous female identity.",Female,Indigenous,Upper,"devoted, loyal",[768-dim vector],Indigenous_Female_Upper,0.48,1
910,Song of Solomon,Toni Morrison,1977,Character_910,"Character_910 is described as strong, tragic, reflecting Indigenous unknown identity.",Unknown,Indigenous,Upper,"strong, tragic",[768-dim vector],Indigenous_Unknown_Upper,0.67,1
911,Invisible Man,Ralph Ellison,1952,Character_911,"Character_911 is described as heroic, fearless, reflecting Black female identity.",Female,Black,Enslaved/Servant,"heroic, fearless",[768-dim vector],Black_Female_Enslaved/Servant,0.42,0
912,To Kill a Mockingbird,Harper Lee,1960,Character_912,"Character_912 is described as fearless, tragic, reflecting Unknown unknown identity.",Unknown,Unknown,Unknown,"fearless, tragic",[768-dim vector],Unknown_Unknown_Unknown,0.67,1
913,The Great Gatsby,F. Scott Fitzgerald,1925,Character_913,"Character_913 is described as oppressed, loving, reflecting White female identity.",Female,White,Working,"oppressed, loving",[768-dim vector],White_Female_Working,0.69,1
914,White Noise,Don DeLillo,1985,Character_914,"Character_914 is described as oppressed, caring, reflecting White male identity.",Male,White,Enslaved/Servant,"oppressed, caring",[768-dim vector],White_Male_Enslaved/Servant,0.33,1
915,Beloved,Toni Morrison,1987,Character_915,"Character_915 is described as brave, independent, reflecting Indigenous female identity.",Female,Indigenous,Working,"brave, independent",[768-dim vector],Indigenous_Female_Working,0.78,0
916,Adventures of Huckleberry Finn,Mark Twain,1884,Character_916,"Character_916 is described as hopeful, visionary, reflecting Mixed non-binary identity.",Non-binary,Mixed,Enslaved/Servant,"hopeful, visionary",[768-dim vector],Mixed_Non-binary_Enslaved/Servant,0.89,1
917,The Scarlet Letter,Nathaniel Hawthorne,1850,Character_917,"Character_917 is described as hopeful, submissive, reflecting Black female identity.",Female,Black,Working,"hopeful, submissive",[768-dim vector],Black_Female_Working,0.65,1
918,Moby-Dick,Herman Melville,1851,Character_918,"Character_918 is described as hopeful, independent, reflecting Black male identity.",Male,Black,Unknown,"hopeful, independent",[768-dim vector],Black_Male_Unknown,0.79,1
919,The Scarlet Letter,Nathaniel Hawthorne,1850,Character_919,"Character_919 is described as independent, visionary, reflecting Unknown non-binary identity.",Non-binary,Unknown,Upper,"independent, visionary",[768-dim vector],Unknown_Non-binary_Upper,0.38,1
920,To Kill a Mockingbird,Harper Lee,1960,Character_920,"Character_920 is described as heroic, fearless, reflecting Indigenous male identity.",Male,Indigenous,Middle,"heroic, fearless",[768-dim vector],Indigenous_Male_Middle,0.86,0
921,The Great Gatsby,F. Scott Fitzgerald,1925,Character_921,"Character_921 is described as hopeful, brave, reflecting Mixed non-binary identity.",Non-binary,Mixed,Enslaved/Servant,"hopeful, brave",[768-dim vector],Mixed_Non-binary_Enslaved/Servant,0.52,1
922,Invisible Man,Ralph Ellison,1952,Character_922,"Character_922 is described as loyal, independent, reflecting Indigenous male identity.",Male,Indigenous,Middle,"loyal, independent",[768-dim vector],Indigenous_Male_Middle,0.56,1
923,The Great Gatsby,F. Scott Fitzgerald,1925,Character_923,"Character_923 is described as brave, submissive, reflecting White non-binary identity.",Non-binary,White,Enslaved/Servant,"brave, submissive",[768-dim vector],White_Non-binary_Enslaved/Servant,0.87,0
924,Invisible Man,Ralph Ellison,1952,Character_924,"Character_924 is described as rebellious, brave, reflecting Unknown non-binary identity.",Non-binary,Unknown,Working,"rebellious, brave",[768-dim vector],Unknown_Non-binary_Working,0.37,0
925,Their Eyes Were Watching God,Zora Neale Hurston,1937,Character_925,"Character_925 is described as tragic, rebellious, reflecting Black unknown identity.",Unknown,Black,Enslaved/Servant,"tragic, rebellious",[768-dim vector],Black_Unknown_Enslaved/Servant,0.83,1
926,Beloved,Toni Morrison,1987,Character_926,"Character_926 is described as submissive, defiant, reflecting Mixed unknown identity.",Unknown,Mixed,Unknown,"submissive, defiant",[768-dim vector],Mixed_Unknown_Unknown,0.47,1
927,The Great Gatsby,F. Scott Fitzgerald,1925,Character_927,"Character_927 is described as loyal, noble, reflecting Mixed unknown identity.",Unknown,Mixed,Upper,"loyal, noble",[768-dim vector],Mixed_Unknown_Upper,0.82,1
928,Song of Solomon,Toni Morrison,1977,Character_928,"Character_928 is described as strong, defiant, reflecting Indigenous non-binary identity.",Non-binary,Indigenous,Enslaved/Servant,"strong, defiant",[768-dim vector],Indigenous_Non-binary_Enslaved/Servant,0.85,0
929,The Scarlet Letter,Nathaniel Hawthorne,1850,Character_929,"Character_929 is described as caring, independent, reflecting Unknown non-binary identity.",Non-binary,Unknown,Working,"caring, independent",[768-dim vector],Unknown_Non-binary_Working,0.75,1
930,The Great Gatsby,F. Scott Fitzgerald,1925,Character_930,"Character_930 is described as strong, brave, reflecting White non-binary identity.",Non-binary,White,Working,"strong, brave",[768-dim vector],White_Non-binary_Working,0.81,1
931,Song of Solomon,Toni Morrison,1977,Character_931,"Character_931 is described as loving, strong, reflecting Black non-binary identity.",Non-binary,Black,Middle,"loving, strong",[768-dim vector],Black_Non-binary_Middle,0.77,1
932,Adventures of Huckleberry Finn,Mark Twain,1884,Character_932,"Character_932 is described as tragic, noble, reflecting Unknown male identity.",Male,Unknown,Enslaved/Servant,"tragic, noble",[768-dim vector],Unknown_Male_Enslaved/Servant,0.41,1
933,Invisible Man,Ralph Ellison,1952,Character_933,"Character_933 is described as oppressed, independent, reflecting Mixed female identity.",Female,Mixed,Middle,"oppressed, independent",[768-dim vector],Mixed_Female_Middle,0.89,1
934,White Noise,Don DeLillo,1985,Character_934,"Character_934 is described as hopeful, fearless, reflecting Asian non-binary identity.",Non-binary,Asian,Unknown,"hopeful, fearless",[768-dim vector],Asian_Non-binary_Unknown,0.33,0
935,Adventures of Huckleberry Finn,Mark Twain,1884,Character_935,"Character_935 is described as tragic, hopeful, reflecting Black female identity.",Female,Black,Working,"tragic, hopeful",[768-dim vector],Black_Female_Working,0.38,1
936,Invisible Man,Ralph Ellison,1952,Character_936,"Character_936 is described as defiant, loving, reflecting Unknown female identity.",Female,Unknown,Unknown,"defiant, loving",[768-dim vector],Unknown_Female_Unknown,0.79,0
937,Moby-Dick,Herman Melville,1851,Character_937,"Character_937 is described as hopeful, brave, reflecting Black male identity.",Male,Black,Working,"hopeful, brave",[768-dim vector],Black_Male_Working,0.6,1
938,Beloved,Toni Morrison,1987,Character_938,"Character_938 is described as visionary, resilient, reflecting Asian unknown identity.",Unknown,Asian,Working,"visionary, resilient",[768-dim vector],Asian_Unknown_Working,0.74,1
939,Adventures of Huckleberry Finn,Mark Twain,1884,Character_939,"Character_939 is described as defiant, brave, reflecting White female identity.",Female,White,Middle,"defiant, brave",[768-dim vector],White_Female_Middle,0.65,1
940,White Noise,Don DeLillo,1985,Character_940,"Character_940 is described as noble, heroic, reflecting Mixed non-binary identity.",Non-binary,Mixed,Unknown,"noble, heroic",[768-dim vector],Mixed_Non-binary_Unknown,0.48,1
941,The Great Gatsby,F. Scott Fitzgerald,1925,Character_941,"Character_941 is described as devoted, hopeful, reflecting Indigenous male identity.",Male,Indigenous,Upper,"devoted, hopeful",[768-dim vector],Indigenous_Male_Upper,0.71,1
942,Song of Solomon,Toni Morrison,1977,Character_942,"Character_942 is described as defiant, strong, reflecting Unknown unknown identity.",Unknown,Unknown,Working,"defiant, strong",[768-dim vector],Unknown_Unknown_Working,0.68,1
943,To Kill a Mockingbird,Harper Lee,1960,Character_943,"Character_943 is described as fearless, noble, reflecting Black unknown identity.",Unknown,Black,Middle,"fearless, noble",[768-dim vector],Black_Unknown_Middle,0.4,1
944,The Scarlet Letter,Nathaniel Hawthorne,1850,Character_944,"Character_944 is described as oppressed, noble, reflecting White unknown identity.",Unknown,White,Working,"oppressed, noble",[768-dim vector],White_Unknown_Working,0.31,0
945,The Great Gatsby,F. Scott Fitzgerald,1925,Character_945,"Character_945 is described as visionary, devoted, reflecting White female identity.",Female,White,Middle,"visionary, devoted",[768-dim vector],White_Female_Middle,0.74,1
946,Beloved,Toni Morrison,1987,Character_946,"Character_946 is described as strong, loyal, reflecting Black unknown identity.",Unknown,Black,Enslaved/Servant,"strong, loyal",[768-dim vector],Black_Unknown_Enslaved/Servant,0.36,1
947,White Noise,Don DeLillo,1985,Character_947,"Character_947 is described as strong, tragic, reflecting Unknown unknown identity.",Unknown,Unknown,Working,"strong, tragic",[768-dim vector],Unknown_Unknown_Working,0.78,0
